# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 17 03:21:35 2022
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN ctoi_alias:     TESS Input Catalog of Interest Alias
# COLUMN pl_pnum:        Pipeline Signal ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN raerr1:         RA Upper Unc
# COLUMN raerr2:         RA Lower Unc
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN decerr1:        Dec Upper Unc
# COLUMN decerr2:        Dec Lower Unc
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmrasymerr:  PMRA Symmetric Error Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN st_pmdecsymerr: PMDec Symmetric Error Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_tranmidsymerr: Planet Transit Midpoint Symmetric Error Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_orbpersymerr: Planet Orbital Period Symmetric Error Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandurhsymerr: Planet Transit Duration Symmetric Error Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_trandepsymerr: Planet Transit Depth Symmetric Error Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radesymerr:  Planet Radius Symmetric Error Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_insolsymerr: Planet Insolation Symmetric Error Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN pl_eqtsymerr:   Planet Equilibrium Temperature Symmetric Error Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_tmagsymerr:  TESS Magnitude Symmetric Error Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_distsymerr:  Stellar Distance Symmetric Error Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_teffsymerr:  Stellar Effective Temperature Symmetric Error Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_loggsymerr:  Stellar log(g) Symmetric Error Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_radsymerr:   Stellar Radius Symmetric Error Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate
487.02,487,31852980,31852980.02,2,PC,03h30m09.73s,52.5405460,,,-70d23m58.5s,-70.3995840,,,,,,,,,,,,,2459320.6761050,0.002965,-0.002965,0,1,7.4144844,0.0000216,-0.0000216,0,1,3.7427790,0.2037791,-0.2037791,0,1,410.6414552,22.6530060,-22.6530060,0,1,,,,0,1,180.4047980,,,,,934.7205062,,,,,9.8542000,0.007,-0.007,0,1,,,,0,1,5450.0000000,185.0000000,-185.0000000,0,1,4.4096800,2.0040800,-2.0040800,0,1,,,,0,1,2019-05-07 17:42:35,2022-03-21 16:02:02
4870.01,4870,446135868,446135868.01,1,PC,09h49m43.14s,147.4297590,,,-48d06m42.35s,-48.1117630,,,-24.0550000,0.037,-0.037,0,1,23.0330000,0.037,-0.037,0,1,2459303.4594600,0.004958,-0.004958,0,1,1.8119168,0.0000164,-0.0000164,0,1,2.6180000,0.5830000,-0.5830000,0,1,5510.0000000,20.1100000,-20.1100000,0,1,8.2011200,,,0,1,2335.9400000,,,,,1936.0000000,,,,,13.3530000,0.006,-0.006,0,1,643.5170000,9.0490000,-9.0490000,0,1,6146.0000000,122.0000000,-122.0000000,0,1,4.5400000,,,0,1,0.9600000,,,0,1,2021-12-21 22:33:28,2021-12-22 12:02:34
4871.01,4871,168158622,168158622.01,1,PC,10h12m42.79s,153.1782900,,,-29d10m07.76s,-29.1688210,,,-6.5950000,0.069,-0.069,0,1,5.8410000,0.059,-0.059,0,1,2459302.3239510,0.002037,-0.002037,0,1,1.7687528,0.0000077,-0.0000077,0,1,1.4710000,0.2180000,-0.2180000,0,1,4140.0000000,2232.7500000,-2232.7500000,0,1,19.8865000,8.2076900,-8.2076900,0,1,3371.3600000,,,,,2122.0000000,,,,,12.7595000,0.008,-0.008,0,1,853.7610000,27.1295000,-27.1295000,0,1,6176.0000000,134.5000000,-134.5000000,0,1,4.1200000,0.0900000,-0.0900000,0,1,1.5600000,0.0900000,-0.0900000,0,1,2021-12-21 22:33:28,2022-04-19 12:02:07
4872.01,4872,310822679,310822679.01,1,PC,10h11m38.78s,152.9115890,,,-48d12m21.29s,-48.2059130,,,-7.4730000,0.038,-0.038,0,1,3.4390000,0.037,-0.037,0,1,2459302.4538680,0.005714,-0.005714,0,1,1.7125104,0.0000238,-0.0000238,0,1,3.4650000,0.5810000,-0.5810000,0,1,1810.0000000,4.6163700,-4.6163700,0,1,9.7798400,0.7797560,-0.7797560,0,1,12427.4000000,,,,,2941.0000000,,,,,12.6425000,0.006,-0.006,0,1,1670.5600000,68.0650000,-68.0650000,0,1,7938.0000000,146.0000000,-146.0000000,0,1,3.9200000,0.0800000,-0.0800000,0,1,2.5200000,0.1300000,-0.1300000,0,1,2021-12-21 22:33:29,2022-03-23 12:02:08
4873.01,4873,228694725,228694725.01,1,PC,12h56m06.53s,194.0271920,,,-26d12m15.27s,-26.2042430,,,-24.5260000,0.045,-0.045,0,1,-5.6130000,0.036,-0.036,0,1,2459331.3812520,0.001808,-0.001808,0,1,0.8313018,0.0000027,-0.0000027,0,1,1.1810000,0.1730000,-0.1730000,0,1,1770.0000000,7.9232000,-7.9232000,0,1,6.5728500,0.4772740,-0.4772740,0,1,1906.1300000,,,,,1840.0000000,,,,,12.6116000,0.008,-0.008,0,1,516.4170000,7.7210000,-7.7210000,0,1,5983.0000000,132.1000000,-132.1000000,0,1,4.4000000,0.0800000,-0.0800000,0,1,1.1000000,0.0600000,-0.0600000,0,1,2021-12-21 22:36:41,2022-03-23 12:02:08
4874.01,4874,463754499,463754499.01,1,PC,10h19m05.69s,154.7737090,,,-58d46m29.53s,-58.7748700,,,-4.9640000,0.033,-0.033,0,1,1.1630000,0.039,-0.039,0,1,2459331.9680160,0.004275,-0.004275,0,1,2.2866856,0.0000230,-0.0000230,0,1,2.8810000,0.3740000,-0.3740000,0,1,3720.0000000,8.3068700,-8.3068700,0,1,14.7380000,,,0,1,5350.8000000,,,,,2382.0000000,,,,,13.1088000,0.011,-0.011,0,1,1605.9200000,51.7600000,-51.7600000,0,1,8277.0000000,122.0000000,-122.0000000,0,1,3.9800000,,,0,1,2.4100000,,,0,1,2021-12-21 22:36:41,2021-12-22 12:02:34
4875.01,4875,133512515,133512515.01,1,PC,10h00m05.34s,150.0222540,,,-53d27m39.37s,-53.4609370,,,-21.1640000,0.038,-0.038,0,1,10.9760000,0.038,-0.038,0,1,2459330.7371730,0.003423,-0.003423,0,1,9.7929019,0.0000820,-0.0000820,0,1,3.3620000,0.3400000,-0.3400000,0,1,6100.0000000,11.8526000,-11.8526000,0,1,10.6608000,0.7187370,-0.7187370,0,1,127.2210000,,,,,935.0000000,,,,,12.5502000,0.006,-0.006,0,1,651.6860000,10.6665000,-10.6665000,0,1,6322.0000000,138.7000000,-138.7000000,0,1,4.2800000,0.0900000,-0.0900000,0,1,1.3300000,0.0600000,-0.0600000,0,1,2021-12-21 22:36:42,2022-03-23 12:02:08
4876.01,4876,458300989,458300989.01,1,PC,10h38m37.8s,159.6575020,,,-56d35m35.54s,-56.5932050,,,-12.0330000,1.186,-1.186,0,1,13.5040000,1.185,-1.185,0,1,2459328.1496450,0.007209,-0.007209,0,1,4.1379542,0.0001625,-0.0001625,0,1,4.7390000,0.7740000,-0.7740000,0,1,2610.0000000,10.4599000,-10.4599000,0,1,,,,0,1,,,,,,,,,,,12.5386000,0.014,-0.014,0,1,810.6880000,,,0,1,,,,0,1,,,,0,1,,,,0,1,2021-12-21 22:36:42,2022-03-23 12:02:08
4877.01,4877,447054140,447054140.01,1,PC,10h26m38.97s,156.6623800,,,-52d14m13.02s,-52.2369500,,,-14.4040000,0.047,-0.047,0,1,4.4650000,0.047,-0.047,0,1,2459330.3734090,0.001743,-0.001743,0,1,5.2220526,0.0000170,-0.0000170,0,1,4.2430000,0.2170000,-0.2170000,0,1,4850.0000000,1.3770100,-1.3770100,0,1,12.0807000,0.5818770,-0.5818770,0,1,896.6710000,,,,,1524.0000000,,,,,12.2316000,0.006,-0.006,0,1,713.4700000,14.5485000,-14.5485000,0,1,6718.0000000,134.4000000,-134.4000000,0,1,4.1500000,0.0900000,-0.0900000,0,1,1.6700000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:43,2022-03-23 12:02:08
4878.01,4878,144155193,144155193.01,1,PC,12h34m10.63s,188.5443040,,,-41d50m14.24s,-41.8372890,,,-2.1480000,0.052,-0.052,0,1,-3.5010000,0.084,-0.084,0,1,2459330.7716580,0.002646,-0.002646,0,1,4.7284220,0.0000218,-0.0000218,0,1,1.3980000,0.2380000,-0.2380000,0,1,10770.0000000,32.9681000,-32.9681000,0,1,13.0542000,,,0,1,59.5611000,,,,,773.0000000,,,,,13.4358000,0.006,-0.006,0,1,720.2030000,21.8850000,-21.8850000,0,1,5655.8000000,90.5000000,-90.5000000,0,1,4.2900000,,,0,1,1.1800000,,,0,1,2021-12-21 22:36:43,2021-12-22 12:02:34
4879.01,4879,45465399,45465399.01,1,PC,08h42m34.56s,130.6439830,,,-59d37m11.84s,-59.6199550,,,-5.3580000,0.063,-0.063,0,1,5.6520000,0.061,-0.061,0,1,2459325.0081860,0.004756,-0.004756,0,1,5.3763108,0.0000454,-0.0000454,0,1,2.3390000,0.3270000,-0.3270000,0,1,4040.0000000,9.8604000,-9.8604000,0,1,9.7160500,,,0,1,242.2240000,,,,,1099.0000000,,,,,13.3342000,0.006,-0.006,0,1,1071.2400000,36.4100000,-36.4100000,0,1,6543.0000000,122.0000000,-122.0000000,0,1,4.2000000,,,0,1,1.5300000,,,0,1,2021-12-21 22:36:43,2021-12-22 12:02:34
488.01,488,452866790,452866790.01,1,CP,08h02m22.47s,120.5936070,,,+03d20m13.79s,3.3371630,,,-403.1680000,0.086,-0.086,0,1,-381.0150000,0.048,-0.048,0,1,2459228.9780940,0.002159,-0.002159,0,1,1.1979959,0.0000086,-0.0000086,0,1,1.0134493,0.4758601,-0.4758601,0,1,973.2689136,108.1186500,-108.1186500,0,1,1.1217262,1.5192634,-1.5192634,0,1,58.2604592,,,,,704.6334005,,,,,11.1972000,0.007,-0.007,0,1,27.3644000,0.0376000,-0.0376000,0,1,3332.0000000,63.0000000,-63.0000000,0,1,4.9152800,0.1422810,-0.1422810,0,1,0.3545290,0.0107089,-0.0107089,0,1,2019-03-14 21:38:48,2021-12-01 16:02:01
4880.01,4880,245099574,245099574.01,1,PC,13h12m01.03s,198.0042870,,,-53d26m57.74s,-53.4493730,,,9.7270000,0.053,-0.053,0,1,-3.4560000,0.054,-0.054,0,1,2459329.5987410,0.003243,-0.003243,0,1,3.4717583,0.0009423,-0.0009423,0,1,3.4940000,0.2450000,-0.2450000,0,1,11480.0000000,9.9710700,-9.9710700,0,1,15.0586000,0.8589160,-0.8589160,0,1,1172.3300000,,,,,1630.0000000,,,,,12.8382000,0.007,-0.007,0,1,717.7860000,13.8590000,-13.8590000,0,1,6549.0000000,133.8000000,-133.8000000,0,1,4.2600000,0.0900000,-0.0900000,0,1,1.4300000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:44,2022-03-23 12:02:08
4881.01,4881,359735804,359735804.01,1,PC,09h23m35.44s,140.8976670,,,-61d52m48.96s,-61.8802660,,,3.3270000,0.038,-0.038,0,1,-3.3450000,0.030,-0.030,0,1,2459331.2767160,0.005029,-0.005029,0,1,4.4158835,0.0000447,-0.0000447,0,1,4.6630000,0.5300000,-0.5300000,0,1,3250.0000000,6.0907200,-6.0907200,0,1,11.2662000,,,0,1,647.4040000,,,,,1405.0000000,,,,,13.2953000,0.006,-0.006,0,1,977.0900000,15.3075000,-15.3075000,0,1,5306.0000000,122.0000000,-122.0000000,0,1,3.7800000,,,0,1,2.0300000,,,0,1,2021-12-21 22:36:44,2021-12-22 12:02:34
4882.01,4882,458331312,458331312.01,1,PC,10h38m11.23s,159.5468020,,,-54d34m44.61s,-54.5790590,,,-22.0620000,0.050,-0.050,0,1,8.0130000,0.040,-0.040,0,1,2459329.5943580,0.001239,-0.001239,0,1,4.4360402,0.0000188,-0.0000188,0,1,2.4380000,0.2690000,-0.2690000,0,1,7040.0000000,6.4873000,-6.4873000,0,1,11.7883000,0.6544300,-0.6544300,0,1,410.6490000,,,,,1254.0000000,,,,,11.2673000,0.006,-0.006,0,1,408.7480000,4.8140000,-4.8140000,0,1,6633.0000000,132.4000000,-132.4000000,0,1,4.2900000,0.0900000,-0.0900000,0,1,1.3900000,0.0600000,-0.0600000,0,1,2021-12-21 22:36:44,2022-03-23 12:02:08
4883.01,4883,446463666,446463666.01,1,PC,10h22m55.57s,155.7315210,,,-50d10m38.76s,-50.1774330,,,-13.2360000,0.031,-0.031,0,1,5.4680000,0.030,-0.030,0,1,2459328.3080880,0.003992,-0.003992,0,1,4.4967355,0.0000301,-0.0000301,0,1,4.2180000,0.4680000,-0.4680000,0,1,6290.0000000,6.1128300,-6.1128300,0,1,10.7052000,0.6416470,-0.6416470,0,1,1127.2400000,,,,,1614.0000000,,,,,12.9582000,0.006,-0.006,0,1,907.6990000,17.0350000,-17.0350000,0,1,6534.0000000,135.4000000,-135.4000000,0,1,4.2000000,0.0800000,-0.0800000,0,1,1.5300000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:45,2022-04-19 12:02:07
4884.01,4884,80681136,80681136.01,1,PC,11h03m33.26s,165.8885770,,,-51d27m33.25s,-51.4592360,,,-8.5390000,3.060,-3.060,0,1,4.8150000,3.059,-3.059,0,1,2459331.4938450,0.004503,-0.004503,0,1,1.5305341,0.0000174,-0.0000174,0,1,2.7250000,0.4540000,-0.4540000,0,1,3820.0000000,14.5224000,-14.5224000,0,1,,,,0,1,2957.7000000,,,,,2054.0000000,,,,,13.3510000,0.007,-0.007,0,1,1102.0000000,,,0,1,5951.0000000,710.7000000,-710.7000000,0,1,,,,0,1,,,,0,1,2021-12-21 22:36:45,2021-12-22 12:02:34
4885.01,4885,72504752,72504752.01,1,PC,12h30m51.1s,187.7129170,,,-44d37m06.56s,-44.6184890,,,-1.1420000,4.554,-4.554,0,1,17.1940000,4.554,-4.554,0,1,2459321.2420290,0.002717,-0.002717,0,1,6.9392854,0.0000363,-0.0000363,0,1,5.8590000,0.2630000,-0.2630000,0,1,14590.0000000,6.6195200,-6.6195200,0,1,,,,0,1,,,,,,,,,,,13.3328000,0.008,-0.008,0,1,691.7790000,,,0,1,,,,0,1,,,,0,1,,,,0,1,2021-12-21 22:36:46,2021-12-22 12:02:34
4886.01,4886,457743020,457743020.01,1,PC,10h33m02.79s,158.2616330,,,-57d16m53.42s,-57.2815060,,,-12.9730000,0.029,-0.029,0,1,3.5190000,0.030,-0.030,0,1,2459327.5818730,0.001069,-0.001069,0,1,3.2512490,0.0000089,-0.0000089,0,1,2.1230000,0.2930000,-0.2930000,0,1,12040.0000000,16.1091000,-16.1091000,0,1,19.6899000,1.1288500,-1.1288500,0,1,706.9950000,,,,,1436.0000000,,,,,12.9004000,0.007,-0.007,0,1,997.8250000,17.9015000,-17.9015000,0,1,6951.0000000,136.5000000,-136.5000000,0,1,4.1800000,0.0900000,-0.0900000,0,1,1.6600000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:46,2022-04-19 12:02:07
4887.01,4887,274911400,274911400.01,1,PC,09h58m12.7s,149.5529150,,,-58d56m51.15s,-58.9475420,,,-21.8220000,0.037,-0.037,0,1,14.7110000,0.033,-0.033,0,1,2459325.9460830,0.006047,-0.006047,0,1,5.1873583,0.0000600,-0.0000600,0,1,5.2280000,0.5070000,-0.5070000,0,1,3850.0000000,7.7039800,-7.7039800,0,1,12.2426000,0.7291940,-0.7291940,0,1,2667.2800000,,,,,2002.0000000,,,,,12.6039000,0.008,-0.008,0,1,983.9250000,19.2060000,-19.2060000,0,1,7868.0000000,146.4000000,-146.4000000,0,1,4.1300000,0.0800000,-0.0800000,0,1,1.9600000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:46,2022-04-19 12:02:07
4888.01,4888,309292963,309292963.01,1,PC,08h17m21.08s,124.3378530,,,-60d01m51.51s,-60.0309760,,,-4.9800000,0.053,-0.053,0,1,7.4020000,0.047,-0.047,0,1,2459319.7598230,0.005742,-0.005742,0,1,9.4185437,0.0001015,-0.0001015,0,1,4.2590000,0.5040000,-0.5040000,0,1,2670.0000000,3.7033600,-3.7033600,0,1,8.0876800,0.5046430,-0.5046430,0,1,223.0260000,,,,,1076.0000000,,,,,12.0728000,0.006,-0.006,0,1,595.8980000,9.0255000,-9.0255000,0,1,6243.0000000,127.9000000,-127.9000000,0,1,4.1200000,0.0900000,-0.0900000,0,1,1.5800000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:47,2022-04-19 12:02:07
4889.01,4889,441936163,441936163.01,1,PC,09h43m10s,145.7916520,,,-56d25m18.32s,-56.4217550,,,,,,,,,,,,,2459330.5523810,0.001583,-0.001583,0,1,1.8952340,0.0000067,-0.0000067,0,1,0.8680000,0.2170000,-0.2170000,0,1,2470.0000000,33.1743000,-33.1743000,0,1,,,,0,1,24.4753000,,,,,619.0000000,,,,,12.6063000,0.006,-0.006,0,1,,,,0,1,3525.0000000,85.4000000,-85.4000000,0,1,,,,0,1,,,,0,1,2021-12-21 22:36:47,2022-07-21 12:02:55
489.01,489,455096220,455096220.01,1,KP,08h13m00.17s,123.2507030,,,+04d47m13.3s,4.7870290,,,-9.5700000,0.081,-0.081,0,1,-7.3480000,0.052,-0.052,0,1,2459250.8462460,0.000795,-0.000795,0,1,3.6466612,0.0000040,-0.0000040,0,1,3.9225178,0.0591364,-0.0591364,0,1,8994.5736642,117.6988000,-117.6988000,0,1,13.2844134,0.6727048,-0.6727048,0,1,999.6687505,,,,,1434.1143407,,,,,11.8997000,0.006,-0.006,0,1,506.9650000,12.8720000,-12.8720000,0,1,6096.0000000,,,0,1,4.2151300,,,0,1,1.3567200,0.0661156,-0.0661156,0,1,2019-03-14 21:38:48,2021-12-01 16:02:01
4890.01,4890,92004082,92004082.01,1,PC,11h28m15.79s,172.0657750,,,-49d40m04.31s,-49.6678650,,,-15.4490000,0.046,-0.046,0,1,2.3570000,0.045,-0.045,0,1,2459328.7671050,0.001048,-0.001048,0,1,3.0475227,0.0003807,-0.0003807,0,1,2.9530000,0.1500000,-0.1500000,0,1,8310.0000000,2.3233100,-2.3233100,0,1,14.8539000,0.7206190,-0.7206190,0,1,1293.5000000,,,,,1670.0000000,,,,,11.6042000,0.006,-0.006,0,1,575.5120000,10.0930000,-10.0930000,0,1,6823.0000000,131.9000000,-131.9000000,0,1,4.1900000,0.0900000,-0.0900000,0,1,1.6000000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:48,2022-03-23 12:02:08
4891.01,4891,458199018,458199018.01,1,PC,10h37m35.25s,159.3968930,,,-56d44m36.65s,-56.7435130,,,-2.9040000,2.958,-2.958,0,1,1.3730000,2.958,-2.958,0,1,2459328.4327610,0.003756,-0.003756,0,1,2.4519547,0.0000365,-0.0000365,0,1,3.2320000,0.5880000,-0.5880000,0,1,6220.0000000,2827.0200000,-2827.0200000,0,1,,,,0,1,,,,,,,,,,,12.8844000,0.008,-0.008,0,1,1393.2500000,,,0,1,,,,0,1,,,,0,1,,,,0,1,2021-12-21 22:36:48,2022-04-19 12:02:07
4892.01,4892,6010784,6010784.01,1,PC,12h55m46.24s,193.9426750,,,-18d44m11.18s,-18.7364390,,,-8.3960000,0.065,-0.065,0,1,8.2770000,0.061,-0.061,0,1,2459323.7550160,0.003878,-0.003878,0,1,4.5166490,0.0000344,-0.0000344,0,1,3.6540000,0.3360000,-0.3360000,0,1,6110.0000000,8.5426600,-8.5426600,0,1,11.1801000,,,0,1,509.0730000,,,,,1323.0000000,,,,,13.2078000,0.008,-0.008,0,1,849.6850000,26.4825000,-26.4825000,0,1,5850.0000000,122.0000000,-122.0000000,0,1,4.1700000,,,0,1,1.4000000,,,0,1,2021-12-21 22:36:48,2021-12-22 12:02:34
4893.01,4893,441234277,441234277.01,1,PC,09h41m01.71s,145.2571240,,,-57d22m44.49s,-57.3790260,,,-9.2550000,3.004,-3.004,0,1,-0.0640000,3.004,-3.004,0,1,2459325.3251780,0.001917,-0.001917,0,1,7.3262605,0.0000265,-0.0000265,0,1,1.7860000,0.3130000,-0.3130000,0,1,12150.0000000,30.4314000,-30.4314000,0,1,,,,0,1,24.4878000,,,,,619.0000000,,,,,12.6087000,0.006,-0.006,0,1,,,,0,1,4884.2000000,190.9000000,-190.9000000,0,1,,,,0,1,,,,0,1,2021-12-21 22:36:49,2022-04-19 12:02:07
4894.01,4894,469333534,469333534.01,1,PC,09h55m13.16s,148.8048430,,,-57d19m56.88s,-57.3324670,,,-10.0740000,3.588,-3.588,0,1,-10.3300000,3.588,-3.588,0,1,2459329.4695350,0.005888,-0.005888,0,1,3.5611222,0.0000479,-0.0000479,0,1,2.7360000,0.5810000,-0.5810000,0,1,5240.0000000,23.0888000,-23.0888000,0,1,12.6024000,1.1961800,-1.1961800,0,1,340.9820000,,,,,1197.0000000,,,,,13.4175000,0.006,-0.006,0,1,1092.0500000,,,0,1,5260.0000000,156.1000000,-156.1000000,0,1,,,,0,1,1.7600000,0.1000000,-0.1000000,0,1,2021-12-21 22:36:49,2021-12-22 12:02:34
4895.01,4895,463365347,463365347.01,1,PC,10h14m55.11s,153.7296270,,,-58d40m40.4s,-58.6778880,,,-13.8570000,0.045,-0.045,0,1,3.1180000,0.045,-0.045,0,1,2459321.8156440,0.002486,-0.002486,0,1,8.9641788,0.0000937,-0.0000937,0,1,1.6360000,0.2760000,-0.2760000,0,1,3510.0000000,14.4031000,-14.4031000,0,1,11.2056000,0.8850820,-0.8850820,0,1,56.7810000,,,,,764.0000000,,,,,12.1122000,0.007,-0.007,0,1,638.1970000,10.9955000,-10.9955000,0,1,6956.0000000,140.1000000,-140.1000000,0,1,4.1200000,0.0900000,-0.0900000,0,1,1.7700000,0.0800000,-0.0800000,0,1,2021-12-21 22:36:50,2022-03-23 12:02:08
4896.01,4896,438278301,438278301.01,1,PC,09h29m00.97s,142.2540420,,,-58d51m46.23s,-58.8628420,,,-11.1530000,0.044,-0.044,0,1,11.2980000,0.038,-0.038,0,1,2459322.4289540,0.005087,-0.005087,0,1,5.1609259,0.0000542,-0.0000542,0,1,4.4110000,0.5300000,-0.5300000,0,1,4600.0000000,8.0302900,-8.0302900,0,1,10.5964000,0.6798030,-0.6798030,0,1,1325.4800000,,,,,1680.0000000,,,,,12.5540000,0.006,-0.006,0,1,837.9320000,16.8435000,-16.8435000,0,1,7102.0000000,132.1000000,-132.1000000,0,1,4.2300000,0.0900000,-0.0900000,0,1,1.6000000,0.0700000,-0.0700000,0,1,2021-12-21 22:36:50,2022-03-23 12:02:08
